humidity,precipitation,pressure,temperature,windDirection,windSpeed,time,lat,lon,stationID,stationName
31,0,-99,23.8,SW,16.9,2015-08-11T12:00:00,40.78333333,-7.36666667,666,"Trancoso, Bandarra"
-99,0,-99,26,NW,4.3,2015-08-11T12:00:00,41.96673056,-8.66676111,604,V.N.Cerveira (AerÃ³dromo)
80,0,1015.2,19.7,---,-99,2015-08-11T12:00:00,41.648875,-8.804606,551,"Viana Castelo, ChafÃ©"
50,0,-99,25.8,W,11.5,2015-08-11T12:00:00,38.3319194,-8.04553888,847,Viana do Alentejo
75,0,-99,20.6,---,-99,2015-08-11T12:00:00,41.695,-8.82916,610,Viana do Castelo (Cidade)
40,0,1011.6,27.4,S,9.4,2015-08-11T12:00:00,41.27418611,-7.7171,567,Vila Real
28,0,-99,30.3,---,-99,2015-08-11T12:00:00,41.30898056,-7.740522,566,Vila Real (Cidade)
40,0,-99,26.8,---,-99,2015-08-11T12:00:00,37.1871055,-7.416325,866,Vila Real de S.AntÃ³nio
31,0,-99,27.5,SE,3.2,2015-08-11T12:00:00,41.8434,-7.0034416,612,Vinhais
51,0,-99,24.2,---,-99,2015-08-11T12:00:00,40.662738,-7.9039694,675,Viseu (Cidade)
57,0,1013.7,21.9,SW,8.6,2015-08-11T12:00:00,40.71492222,-7.89592222,560,Viseu (AerÃ³dromo)
53,0,-99,27.7,W,13.7,2015-08-11T13:00:00,38.36666667,-8.48333333,776,"AlcÃ¡cer do Sal, Barrosinha"
-99,0,-99,23.1,W,11.5,2015-08-11T13:00:00,39.51666667,-8.96666667,726,AlcobaÃ§a
-99,0,-99,29.8,N,7.2,2015-08-11T13:00:00,37.43333333,-7.76666667,865,"Alcoutim, Mart.Longo"
27,0,-99,30.3,S,5,2015-08-11T13:00:00,40.35425833,-7.38931111,690,Aldeia Souto (Quinta Lageosa)
63,0,-99,23.3,N,10.8,2015-08-11T13:00:00,37.31675278,-8.80001667,789,Aljezur
-99,0,-99,24.1,W,11.5,2015-08-11T13:00:00,38.617111,-9.212804,773,"Almada, P.Rainha"
-99,0,-99,28.8,SW,6.1,2015-08-11T13:00:00,37.946806,-8.394504,783,Alvalade
47,0,-99,27.9,W,13,2015-08-11T13:00:00,39.46666667,-8.05,812,Alvega
32,-99,-99,29,SW,12.2,2015-08-11T13:00:00,38.2007,-7.2261,851,Amareleja
65,0,-99,24.9,SW,4.7,2015-08-11T13:00:00,40.438852,-8.439996,705,Anadia
88,0.8,1019.8,21.6,NW,29.9,2015-08-11T13:00:00,38.6659435,-27.216567,511,Angra do HeroÃ­smo
-99,0,-99,21.3,W,14.8,2015-08-11T13:00:00,39.9,-8.4,716,AnsiÃ£o
52,0,-99,25.7,N,6.5,2015-08-11T13:00:00,40.93333333,-8.25,669,Arouca
74,0,-99,21.3,W,9.7,2015-08-11T13:00:00,40.63529722,-8.65958333,702,Aveiro (Universidade)
46,0,-99,27.2,W,9.7,2015-08-11T13:00:00,39.1,-7.86666667,824,"Avis, Benavila (Esc. Abreu Callado)"
45,0,-99,28.8,---,-99,2015-08-11T13:00:00,38.65435,-9.067241,928,Barreiro
47,0,-99,25.8,NW,6.8,2015-08-11T13:00:00,38.67448611,-9.04766111,766,"Barreiro, Lavradio"
38,0,1014.3,26.9,SW,0,2015-08-11T13:00:00,38.02493056,-7.867275,562,Beja
-99,0,-99,22.4,---,-99,2015-08-11T13:00:00,41.56678056,-8.45003056,622,"Braga, Merelim"
22,0,1008.7,31.7,W,8.6,2015-08-11T13:00:00,41.80388889,-6.74283889,575,BraganÃ§a
-99,0,1017.1,20.1,---,8.6,2015-08-11T13:00:00,39.38,-9.40737778,531,Cabo Carvoeiro
79,0,-99,19.7,---,-99,2015-08-11T13:00:00,38.70900833,-9.48538333,765,Cabo Raso
21,0,-99,30,SW,6.8,2015-08-11T13:00:00,41.23333333,-7.28333333,644,CarrazÃªda de AnsiÃ£es
34,0,1012.3,28.9,S,11.9,2015-08-11T13:00:00,39.83339444,-7.46678889,570,Castelo Branco
35,0,-99,27.3,S,16.2,2015-08-11T13:00:00,37.21666667,-7.45,867,Castro Marim (RN Sapal)
39,0,-99,29.3,NW,11.5,2015-08-11T13:00:00,37.57655833,-7.97211389,864,"Castro Verde, N.Corvo"
26,0,1011.1,30.9,SE,6.1,2015-08-11T13:00:00,41.72516667,-7.46540833,616,Chaves (AerÃ³dromo)
-99,0,1016,21.1,W,9.7,2015-08-11T13:00:00,40.15006944,-8.46669167,548,Coimbra (AerÃ³dromo)
64,0,-99,22.8,---,-99,2015-08-11T13:00:00,40.2134694,-8.45515277,707,"Coimbra, Bencanta"
54,0,-99,27.4,W,12.2,2015-08-11T13:00:00,38.94096667,-8.51073611,744,Coruche (Est. de Regadio - I.N.I.A.)
-99,0,1026.7,20.9,---,0,2015-08-11T13:00:00,39.67389,-31.11362,502,Corvo (AerÃ³dromo)
30,0,1010.5,30.6,E,7.2,2015-08-11T13:00:00,40.264309,-7.482302,687,CovilhÃ£ (AerÃ³dromo)
77,0,-99,21.8,---,10.4,2015-08-11T13:00:00,40.445955,-8.76168055,704,Dunas de Mira
31,0,-99,30.8,W,12.2,2015-08-11T13:00:00,38.8908,-7.13976111,835,Elvas
-99,0,-99,27.2,W,9.4,2015-08-11T13:00:00,38.86666667,-7.51666667,837,Estremoz
-99,0,1014.1,28.8,NW,11.9,2015-08-11T13:00:00,38.53336389,-7.88338056,558,Ã‰vora (AerÃ³dromo)
19,0,-99,29.3,SW,14,2015-08-11T13:00:00,40.75,-6.88333333,671,Fig. de Castelo Rodrigo (Vila Torpim)
61,0,1015.4,23.8,SW,12.6,2015-08-11T13:00:00,37.016579,-7.971953,554,Faro (Aeroporto)
88,0,-99,19.8,W,9.7,2015-08-11T13:00:00,40.139764,-8.805945,713,"Figueira da Foz, Vila Verde"
76,0,1026.8,20.8,N,20.5,2015-08-11T13:00:00,39.45819,-31.1301,501,Flores (Aeroporto)
66,0,1017.8,25.9,S,6.1,2015-08-11T13:00:00,32.64786,-16.888,522,Funchal
90,0,1022.7,21.3,NE,45,2015-08-11T13:00:00,39.09036,-28.02852,912,Graciosa (AerÃ³dromo)
29,0,-99,25.4,NW,16.6,2015-08-11T13:00:00,40.53333333,-7.26666667,683,Guarda
85,0,1021.6,21,NE,50.4,2015-08-11T13:00:00,38.540781,-28.63225,506,Horta (Obs. PrÃ­ncipe Alberto MÃ³naco)
56,0,-99,26.4,---,-99,2015-08-11T13:00:00,39.744764,-8.810466,916,Leiria (Cidade)
64,0,-99,23,NW,11.2,2015-08-11T13:00:00,39.780553,-8.818166,718,Leiria (AerÃ³dromo)
50,0,1015.5,25.9,NW,9.4,2015-08-11T13:00:00,38.78,-9.12830278,579,Lisboa (G.Coutinho)
50,0,1015.5,27.4,S,7.2,2015-08-11T13:00:00,38.74,-9.14965278,535,Lisboa (GeofÃ­sico)
48,0,-99,27.2,---,-99,2015-08-11T13:00:00,38.77,-9.158279,921,"Lisboa, Alvalade"
43,0,-99,28.7,---,1.8,2015-08-11T13:00:00,38.75,-9.13,924,"Lisboa, EstefÃ¢nea"
48,0,-99,26.9,---,7.2,2015-08-11T13:00:00,38.70956,-9.18283,762,"Lisboa, Tapada da Ajuda"
49,0,-99,26.5,W,9,2015-08-11T13:00:00,40.143922,-8.244066,697,LousÃ£ (AerÃ³dromo)
63,0,-99,21.1,NW,9.4,2015-08-11T13:00:00,41.14585,-8.2490333,657,Luzim
-99,0,-99,31.8,W,11.5,2015-08-11T13:00:00,41.56666667,-6.78333333,633,"Macedo de Cavaleiros, Bagueixe"
55,0,-99,22.9,SW,12.6,2015-08-11T13:00:00,32.71666667,-16.91666667,973,"Madeira, Areeiro"
52,0,-99,23.1,---,-99,2015-08-11T13:00:00,32.75646944,-17.0576888,970,"Madeira, Bica da Cana"
62,0,-99,25.2,W,7.2,2015-08-11T13:00:00,32.81666667,-17.26666667,990,"Madeira, Calheta"
62,0,-99,26.8,---,5.4,2015-08-11T13:00:00,32.63655,-16.935592,971,"Funchal, Lido"
73,0,-99,23.9,SW,13.3,2015-08-11T13:00:00,32.831,-17.202,980,"Madeira, Lombo da TerÃ§a"
55,0,-99,28.7,S,4.3,2015-08-11T13:00:00,32.681502,-17.104167,986,"Madeira, Ponta do Sol"
66,0,-99,25.4,---,8.3,2015-08-11T13:00:00,32.867477,-17.171373,956,"Madeira, Porto Moniz"
61,0,-99,26.2,---,-99,2015-08-11T13:00:00,32.6629722,-17.01503611,984,"Madeira, Quinta Grande"
75,0,-99,24.9,NE,6.8,2015-08-11T13:00:00,32.83446944,-16.906219,960,"Madeira, S. Jorge, Santana"
72,0,-99,23.4,N,19.8,2015-08-11T13:00:00,32.747,-16.706,978,"Madeira, CaniÃ§al, S. LourenÃ§o"
86,0,-99,22,---,-99,2015-08-11T13:00:00,32.808238,-16.8864166,965,"Madeira, Santana"
66,0,-99,25,---,0,2015-08-11T13:00:00,32.7258972,-16.816822,975,"Madeira, Santo da Serra"
86,0,-99,25,---,-99,2015-08-11T13:00:00,32.8001833,-17.044722,967,"Madeira, SÃ£o Vicente"
32,0,-99,29.2,W,9,2015-08-11T13:00:00,37.75,-7.55,863,"MÃ©rtola, Vale Formoso"
-99,0,-99,31.5,SW,14.8,2015-08-11T13:00:00,41.51666667,-6.28333333,635,Miranda do Douro
18,0,-99,33.8,SE,10.4,2015-08-11T13:00:00,41.51478611,-7.19083889,632,Mirandela
15,0,-99,30.7,W,18,2015-08-11T13:00:00,41.33333333,-6.73333333,637,Mogadouro
16,-99,-99,29.8,NW,5.4,2015-08-11T13:00:00,40.98333333,-7.6,663,Moimenta da Beira
56,0,-99,26.8,W,6.8,2015-08-11T13:00:00,42.06669,-8.383347,605,"MonÃ§Ã£o, Valinha"
11,0,-99,31.4,W,11.5,2015-08-11T13:00:00,41.18333333,-7.01666667,654,Moncorvo
30,0,-99,25.8,W,7.2,2015-08-11T13:00:00,41.82276667,-7.78797778,611,Montalegre
44,0,-99,28,---,5.4,2015-08-11T13:00:00,38.94068,-8.16406,826,Mora
46,0,-99,26.4,SW,10.1,2015-08-11T13:00:00,40.51666667,-7.85,685,Nelas
-99,0,-99,23,NW,15.5,2015-08-11T13:00:00,37.55675278,-8.80001667,577,"Odemira, S. TeotÃ³nio"
86,0,1017.4,22.3,---,-99,2015-08-11T13:00:00,37.74414,-25.6953048,512,Ponta Delgada (Aeroporto)
68,0,-99,24.2,NE,11.2,2015-08-11T13:00:00,37.7464,-25.662283,513,Ponta Delgada (Obs. Afonso Chaves)
26,0,-99,27.1,NW,14.8,2015-08-11T13:00:00,40.145653,-7.92704,686,"Pampilhosa da Serra, FajÃ£o"
46,0,-99,27.7,---,9.4,2015-08-11T13:00:00,38.65079,-8.63503,767,PegÃµes
36,0,-99,23.3,NW,14,2015-08-11T13:00:00,40.41136667,-7.55865278,568,Penhas Douradas
20,0,-99,31.9,N,13.3,2015-08-11T13:00:00,41.172775,-7.5489722,655,"PinhÃ£o, Santa BÃ¡rbara"
54,0,-99,24.9,S,7.2,2015-08-11T13:00:00,41.75013889,-8.56671389,615,Ponte de Lima (Escola agrÃ­cola)
40,0,1013.7,25.5,SW,11.9,2015-08-11T13:00:00,39.29546944,-7.41996944,571,Portalegre
36,0,-99,28,---,-99,2015-08-11T13:00:00,39.2675444,-7.42088333,820,Portalegre (Cidade)
-99,0,-99,28.3,W,10.8,2015-08-11T13:00:00,38.31666667,-7.86666667,848,"Portel, Oriola"
51,0,-99,27.8,W,14.4,2015-08-11T13:00:00,37.149167,-8.581389,878,PortimÃ£o (AerÃ³dromo)
68,0,1017.7,25.2,N,16.2,2015-08-11T13:00:00,33.074029,-16.34868,524,Porto Santo (Aeroporto)
83,0,-99,19.9,---,-99,2015-08-11T13:00:00,41.15257,-8.62598,903,"Porto, Massarelos"
80,0,1015.7,19,S,13,2015-08-11T13:00:00,41.233502,-8.681332,545,Porto (Aeroporto)
-99,0,-99,20,---,7.9,2015-08-11T13:00:00,41.18445,-8.64445,649,"Porto, S. Gens"
-99,0,-99,27.1,W,17.6,2015-08-11T13:00:00,39.73333333,-7.86666667,806,"ProenÃ§a-a-Nova, P.Moitas"
36,0,-99,28.6,W,11.2,2015-08-11T13:00:00,38.484866,-7.4729166,840,"Reguengos, S.Pedro do Corval"
53,0,-99,25.3,N,13,2015-08-11T13:00:00,39.35,-8.93333333,729,Rio Maior
90,0,-99,21.6,NW,8.6,2015-08-11T13:00:00,37.83256,-25.150108,932,"S. Miguel, Nordeste"
31,0,-99,29.6,W,11.9,2015-08-11T13:00:00,40.25,-7.03333333,800,"Sabugal, Martim Rei"
64,0,-99,21.4,N,28.8,2015-08-11T13:00:00,37.012835,-8.949089,533,Sagres
73,0,1017.3,24.1,NE,25.6,2015-08-11T13:00:00,32.69688,-16.77612,521,Santa Catarina (Aeroporto)
73,-99,-99,21,NW,12.2,2015-08-11T13:00:00,39.12594166,-9.3790388,746,Santa Cruz (AerÃ³dromo)
-99,0,1017.3,23.5,NW,-99,2015-08-11T13:00:00,36.967175,-25.1679,515,Santa Maria (Aeroporto)
50,0,-99,26.9,---,-99,2015-08-11T13:00:00,39.2362611,-8.68974166,733,SantarÃ©m (Cidade)
-99,0,-99,25.8,W,10.4,2015-08-11T13:00:00,39.201216,-8.736656,734,"SantarÃ©m, Fonte Boa"
88,0.4,-99,19.9,NE,17.6,2015-08-11T13:00:00,38.66,-28.17,927,SÃ£o Jorge
-99,0,-99,26.8,NW,9.7,2015-08-11T13:00:00,38.61,-8.8,770,SetÃºbal (Est. de Fruticultura)
62,0,1016.2,22.7,---,-99,2015-08-11T13:00:00,37.954504,-8.838271,541,Sines
64,0,-99,22.6,NW,7.2,2015-08-11T13:00:00,38.8126,-9.46,747,"Sintra, Colares"
48,0,-99,27.4,NW,11.2,2015-08-11T13:00:00,39.6,-8.36666667,724,"Tomar, Valdonas"
55,0,-99,25.2,NW,14.4,2015-08-11T13:00:00,39.04389444,-9.179,739,"Torres Vedras, Dois Portos"
29,0,-99,26.3,SW,11.9,2015-08-11T13:00:00,40.78333333,-7.36666667,666,"Trancoso, Bandarra"
-99,0,-99,26.9,W,9.7,2015-08-11T13:00:00,41.96673056,-8.66676111,604,V.N.Cerveira (AerÃ³dromo)
83,0,1015.5,19.2,---,-99,2015-08-11T13:00:00,41.648875,-8.804606,551,"Viana Castelo, ChafÃ©"
41,0,-99,28,NW,11.2,2015-08-11T13:00:00,38.3319194,-8.04553888,847,Viana do Alentejo
77,0,-99,20.6,---,-99,2015-08-11T13:00:00,41.695,-8.82916,610,Viana do Castelo (Cidade)
37,0,1011.4,28.5,SW,12.2,2015-08-11T13:00:00,41.27418611,-7.7171,567,Vila Real
23,0,-99,31.4,---,-99,2015-08-11T13:00:00,41.30898056,-7.740522,566,Vila Real (Cidade)
45,0,-99,25.9,---,-99,2015-08-11T13:00:00,37.1871055,-7.416325,866,Vila Real de S.AntÃ³nio
20,0,-99,29.2,---,-99,2015-08-11T13:00:00,41.8434,-7.0034416,612,Vinhais
42,0,-99,27,---,-99,2015-08-11T13:00:00,40.662738,-7.9039694,675,Viseu (Cidade)
46,0,1012.6,25.4,SW,9,2015-08-11T13:00:00,40.71492222,-7.89592222,560,Viseu (AerÃ³dromo)
-99,0,-99,29.3,---,-99,2015-08-11T13:00:00,39.86666667,-7.01666667,803,Zebreira
49,0,-99,29,W,13.7,2015-08-11T14:00:00,38.36666667,-8.48333333,776,"AlcÃ¡cer do Sal, Barrosinha"
-99,0,-99,22.8,NW,13.3,2015-08-11T14:00:00,39.51666667,-8.96666667,726,AlcobaÃ§a
-99,0,-99,30.3,N,7.2,2015-08-11T14:00:00,37.43333333,-7.76666667,865,"Alcoutim, Mart.Longo"
24,0,-99,31.7,S,5.8,2015-08-11T14:00:00,40.35425833,-7.38931111,690,Aldeia Souto (Quinta Lageosa)
61,0,-99,24,N,10.1,2015-08-11T14:00:00,37.31675278,-8.80001667,789,Aljezur
-99,0,-99,23.8,W,14,2015-08-11T14:00:00,38.617111,-9.212804,773,"Almada, P.Rainha"
-99,0,-99,30.8,NW,5.8,2015-08-11T14:00:00,37.946806,-8.394504,783,Alvalade
38,0,-99,30.2,W,14.4,2015-08-11T14:00:00,39.46666667,-8.05,812,Alvega
25,-99,-99,30.6,SW,13.3,2015-08-11T14:00:00,38.2007,-7.2261,851,Amareleja
85,0.2,1020.7,21.8,NW,26.6,2015-08-11T14:00:00,38.6659435,-27.216567,511,Angra do HeroÃ­smo
-99,0,-99,24.4,NW,16.2,2015-08-11T14:00:00,39.9,-8.4,716,AnsiÃ£o
50,0,-99,26.3,NW,10.4,2015-08-11T14:00:00,40.93333333,-8.25,669,Arouca
77,0,-99,21,W,9.7,2015-08-11T14:00:00,40.63529722,-8.65958333,702,Aveiro (Universidade)
38,0,-99,29.3,W,9,2015-08-11T14:00:00,39.1,-7.86666667,824,"Avis, Benavila (Esc. Abreu Callado)"
43,0,-99,29,---,-99,2015-08-11T14:00:00,38.65435,-9.067241,928,Barreiro
42,0,-99,27.1,NW,5.8,2015-08-11T14:00:00,38.67448611,-9.04766111,766,"Barreiro, Lavradio"
31,0,1013.9,28.5,SW,0,2015-08-11T14:00:00,38.02493056,-7.867275,562,Beja
-99,0,-99,22,---,-99,2015-08-11T14:00:00,41.56678056,-8.45003056,622,"Braga, Merelim"
19,0,1008.3,32.5,W,10.8,2015-08-11T14:00:00,41.80388889,-6.74283889,575,BraganÃ§a
-99,0,1017,20.1,---,9,2015-08-11T14:00:00,39.38,-9.40737778,531,Cabo Carvoeiro
83,0,-99,19.4,---,-99,2015-08-11T14:00:00,38.70900833,-9.48538333,765,Cabo Raso
48,0,-99,27.7,W,9,2015-08-11T14:00:00,41.71666667,-8.01666667,619,Cabril
23,0,-99,30.5,SW,9,2015-08-11T14:00:00,41.23333333,-7.28333333,644,CarrazÃªda de AnsiÃ£es
34,0,1011.8,30,S,13.7,2015-08-11T14:00:00,39.83339444,-7.46678889,570,Castelo Branco
47,0,-99,25.7,S,19.1,2015-08-11T14:00:00,37.21666667,-7.45,867,Castro Marim (RN Sapal)
34,0,-99,30.5,NW,13,2015-08-11T14:00:00,37.57655833,-7.97211389,864,"Castro Verde, N.Corvo"
27,0,1010.6,32,SW,8.3,2015-08-11T14:00:00,41.72516667,-7.46540833,616,Chaves (AerÃ³dromo)
-99,0,1015.9,22.7,W,10.8,2015-08-11T14:00:00,40.15006944,-8.46669167,548,Coimbra (AerÃ³dromo)
58,0,-99,24.1,---,-99,2015-08-11T14:00:00,40.2134694,-8.45515277,707,"Coimbra, Bencanta"
48,0,-99,29.3,W,10.8,2015-08-11T14:00:00,38.94096667,-8.51073611,744,Coruche (Est. de Regadio - I.N.I.A.)
-99,0,1026.7,21,---,0,2015-08-11T14:00:00,39.67389,-31.11362,502,Corvo (AerÃ³dromo)
18,0,1009.7,32.6,SE,9.4,2015-08-11T14:00:00,40.264309,-7.482302,687,CovilhÃ£ (AerÃ³dromo)
78,0,-99,21.4,---,9.4,2015-08-11T14:00:00,40.445955,-8.76168055,704,Dunas de Mira
27,0,-99,32.4,W,12.6,2015-08-11T14:00:00,38.8908,-7.13976111,835,Elvas
-99,0,-99,29.1,W,10.1,2015-08-11T14:00:00,38.86666667,-7.51666667,837,Estremoz
-99,0,1013.5,30.4,W,13,2015-08-11T14:00:00,38.53336389,-7.88338056,558,Ã‰vora (AerÃ³dromo)
19,0,-99,30.5,SW,14.8,2015-08-11T14:00:00,40.75,-6.88333333,671,Fig. de Castelo Rodrigo (Vila Torpim)
62,0,1015.1,24.2,W,14.4,2015-08-11T14:00:00,37.016579,-7.971953,554,Faro (Aeroporto)
84,0,-99,20.4,W,10.8,2015-08-11T14:00:00,40.139764,-8.805945,713,"Figueira da Foz, Vila Verde"
74,0,1026.8,21.1,N,20.9,2015-08-11T14:00:00,39.45819,-31.1301,501,Flores (Aeroporto)
69,0,1017.8,25,S,5.8,2015-08-11T14:00:00,32.64786,-16.888,522,Funchal
88,0,1022.9,22.7,NE,42.8,2015-08-11T14:00:00,39.09036,-28.02852,912,Graciosa (AerÃ³dromo)
30,0,-99,26.2,NW,15.8,2015-08-11T14:00:00,40.53333333,-7.26666667,683,Guarda
89,0.2,1022.1,20.3,NE,51.8,2015-08-11T14:00:00,38.540781,-28.63225,506,Horta (Obs. PrÃ­ncipe Alberto MÃ³naco)
56,0,-99,26,---,-99,2015-08-11T14:00:00,39.744764,-8.810466,916,Leiria (Cidade)
65,0,-99,22.6,NW,13.3,2015-08-11T14:00:00,39.780553,-8.818166,718,Leiria (AerÃ³dromo)
45,0,1015.1,27.3,NW,12.2,2015-08-11T14:00:00,38.78,-9.12830278,579,Lisboa (G.Coutinho)
49,0,1015.2,27.6,S,10.4,2015-08-11T14:00:00,38.74,-9.14965278,535,Lisboa (GeofÃ­sico)
46,0,-99,27.6,---,-99,2015-08-11T14:00:00,38.77,-9.158279,921,"Lisboa, Alvalade"
42,0,-99,29.5,---,1.8,2015-08-11T14:00:00,38.75,-9.13,924,"Lisboa, EstefÃ¢nea"
44,0,-99,27.4,W,10.4,2015-08-11T14:00:00,40.143922,-8.244066,697,LousÃ£ (AerÃ³dromo)
56,0,-99,22.6,W,9,2015-08-11T14:00:00,41.14585,-8.2490333,657,Luzim
-99,0,-99,32.9,W,11.9,2015-08-11T14:00:00,41.56666667,-6.78333333,633,"Macedo de Cavaleiros, Bagueixe"
54,0,-99,21.9,NW,6.5,2015-08-11T14:00:00,32.71666667,-16.91666667,973,"Madeira, Areeiro"
56,0,-99,22.8,---,-99,2015-08-11T14:00:00,32.75646944,-17.0576888,970,"Madeira, Bica da Cana"
64,0,-99,24.9,W,6.5,2015-08-11T14:00:00,32.81666667,-17.26666667,990,"Madeira, Calheta"
65,0,-99,25.9,---,6.1,2015-08-11T14:00:00,32.63655,-16.935592,971,"Funchal, Lido"
71,0,-99,23.3,W,9,2015-08-11T14:00:00,32.831,-17.202,980,"Madeira, Lombo da TerÃ§a"
62,0,-99,27.1,SE,4.7,2015-08-11T14:00:00,32.681502,-17.104167,986,"Madeira, Ponta do Sol"
68,0,-99,24.9,---,9.4,2015-08-11T14:00:00,32.867477,-17.171373,956,"Madeira, Porto Moniz"
67,0,-99,24.3,---,-99,2015-08-11T14:00:00,32.6629722,-17.01503611,984,"Madeira, Quinta Grande"
78,0,-99,23.9,N,5,2015-08-11T14:00:00,32.83446944,-16.906219,960,"Madeira, S. Jorge, Santana"
72,0,-99,23.1,N,19.8,2015-08-11T14:00:00,32.747,-16.706,978,"Madeira, CaniÃ§al, S. LourenÃ§o"
90,0,-99,21,---,-99,2015-08-11T14:00:00,32.808238,-16.8864166,965,"Madeira, Santana"
75,0,-99,22.3,---,0.4,2015-08-11T14:00:00,32.7258972,-16.816822,975,"Madeira, Santo da Serra"
86,0,-99,25.3,---,-99,2015-08-11T14:00:00,32.8001833,-17.044722,967,"Madeira, SÃ£o Vicente"
28,0,-99,30.5,W,10.1,2015-08-11T14:00:00,37.75,-7.55,863,"MÃ©rtola, Vale Formoso"
-99,0,-99,31.8,W,16.9,2015-08-11T14:00:00,41.51666667,-6.28333333,635,Miranda do Douro
17,0,-99,35,S,8.6,2015-08-11T14:00:00,41.51478611,-7.19083889,632,Mirandela
11,0,-99,32,W,18.4,2015-08-11T14:00:00,41.33333333,-6.73333333,637,Mogadouro
17,-99,-99,30.7,NW,5.4,2015-08-11T14:00:00,40.98333333,-7.6,663,Moimenta da Beira
52,0,-99,27.7,W,10.1,2015-08-11T14:00:00,42.06669,-8.383347,605,"MonÃ§Ã£o, Valinha"
13,0,-99,32.4,W,14.4,2015-08-11T14:00:00,41.18333333,-7.01666667,654,Moncorvo
26,0,-99,27,W,6.5,2015-08-11T14:00:00,41.82276667,-7.78797778,611,Montalegre
40,0,-99,29.1,---,5.8,2015-08-11T14:00:00,38.94068,-8.16406,826,Mora
43,0,-99,28.1,SW,13,2015-08-11T14:00:00,40.51666667,-7.85,685,Nelas
-99,0,-99,23.7,NW,16.6,2015-08-11T14:00:00,37.55675278,-8.80001667,577,"Odemira, S. TeotÃ³nio"
83,0,1017.5,23,---,-99,2015-08-11T14:00:00,37.74414,-25.6953048,512,Ponta Delgada (Aeroporto)
68,0,-99,24.3,NE,13.7,2015-08-11T14:00:00,37.7464,-25.662283,513,Ponta Delgada (Obs. Afonso Chaves)
28,0,-99,27.2,NW,16.9,2015-08-11T14:00:00,40.145653,-7.92704,686,"Pampilhosa da Serra, FajÃ£o"
41,0,-99,29.5,---,10.1,2015-08-11T14:00:00,38.65079,-8.63503,767,PegÃµes
37,0,-99,24,NW,15.1,2015-08-11T14:00:00,40.41136667,-7.55865278,568,Penhas Douradas
19,0,-99,33.6,SE,7.6,2015-08-11T14:00:00,41.172775,-7.5489722,655,"PinhÃ£o, Santa BÃ¡rbara"
56,0,-99,24.9,SW,8.6,2015-08-11T14:00:00,41.75013889,-8.56671389,615,Ponte de Lima (Escola agrÃ­cola)
37,0,1013.1,27,W,12.2,2015-08-11T14:00:00,39.29546944,-7.41996944,571,Portalegre
35,0,-99,29.2,---,-99,2015-08-11T14:00:00,39.2675444,-7.42088333,820,Portalegre (Cidade)
-99,0,-99,30,W,10.4,2015-08-11T14:00:00,38.31666667,-7.86666667,848,"Portel, Oriola"
46,0,-99,30,W,14.4,2015-08-11T14:00:00,37.149167,-8.581389,878,PortimÃ£o (AerÃ³dromo)
70,0,1017.6,24.8,---,18.4,2015-08-11T14:00:00,33.074029,-16.34868,524,Porto Santo (Aeroporto)
87,0,-99,19.2,---,-99,2015-08-11T14:00:00,41.15257,-8.62598,903,"Porto, Massarelos"
82,0,1016.2,18.8,SW,13.7,2015-08-11T14:00:00,41.233502,-8.681332,545,Porto (Aeroporto)
-99,0,-99,20,---,8.3,2015-08-11T14:00:00,41.18445,-8.64445,649,"Porto, S. Gens"
-99,0,-99,28.5,W,18.7,2015-08-11T14:00:00,39.73333333,-7.86666667,806,"ProenÃ§a-a-Nova, P.Moitas"
32,0,-99,30.8,W,9.4,2015-08-11T14:00:00,38.484866,-7.4729166,840,"Reguengos, S.Pedro do Corval"
51,0,-99,25.6,NW,16.6,2015-08-11T14:00:00,39.35,-8.93333333,729,Rio Maior
90,0,-99,21.5,N,13.3,2015-08-11T14:00:00,37.83256,-25.150108,932,"S. Miguel, Nordeste"
28,0,-99,30.2,SW,10.8,2015-08-11T14:00:00,40.25,-7.03333333,800,"Sabugal, Martim Rei"
62,0,-99,21.9,N,32.8,2015-08-11T14:00:00,37.012835,-8.949089,533,Sagres
72,0,1017.2,24.5,NE,19.1,2015-08-11T14:00:00,32.69688,-16.77612,521,Santa Catarina (Aeroporto)
71,-99,-99,21.3,NW,11.9,2015-08-11T14:00:00,39.12594166,-9.3790388,746,Santa Cruz (AerÃ³dromo)
-99,0,1017.3,24.6,N,-99,2015-08-11T14:00:00,36.967175,-25.1679,515,Santa Maria (Aeroporto)
45,0,-99,29.2,---,-99,2015-08-11T14:00:00,39.2362611,-8.68974166,733,SantarÃ©m (Cidade)
-99,0,-99,27.1,W,12.6,2015-08-11T14:00:00,39.201216,-8.736656,734,"SantarÃ©m, Fonte Boa"
87,0.7,-99,20,NE,15.8,2015-08-11T14:00:00,38.66,-28.17,927,SÃ£o Jorge
-99,0,-99,28.4,NW,10.4,2015-08-11T14:00:00,38.61,-8.8,770,SetÃºbal (Est. de Fruticultura)
60,0,1016.1,23.3,---,-99,2015-08-11T14:00:00,37.954504,-8.838271,541,Sines
66,0,-99,23,NW,6.8,2015-08-11T14:00:00,38.8126,-9.46,747,"Sintra, Colares"
43,0,-99,29.1,NW,14.4,2015-08-11T14:00:00,39.6,-8.36666667,724,"Tomar, Valdonas"
